Version: 1
Machine Type: VIVO simulator
Process Index: 0 Cumulative Reps: 0 Template Name: CurrentWave.wff

Acquisition Rate: 50 Waveform Frequency:  0.020
Time Stamp: 5 31, 2024 -- 13: 4: 51: 

Fx	Fy	Fz	Mx	My	Mz	X mm	Y mm	Z mm	Xdeg	Ydeg	Zdeg	X Wf	Y Wf	Z Wf	XaWf	YaWf	ZaWf	X Er	Y Er	Z Er	XaEr	YaEr	ZaEr	FxCs	FyCs	FzCs	MxCs	MyCs	MzCs	FxCp	FyCp	FzCp	MxCp	MyCp	MzCp	SrTp	TbTp	HPrs	CntA	CntB	FxSm	FySm	FzSm	MxSm	MySm	MzSm
N	N	N	N-m	N-m	N-m	mm	mm	mm	deg	deg	deg	N	mm	N	deg	deg	deg	N	mm	N	deg	deg	deg	N	N	N	N-m	N-m	N-m	mm	mm	mm	deg	deg	deg	°C	°C	KPa	NA	NA	N	N	N	N-m	N-m	N-m
 0.1355	-0.1019	-3.0124	 0.0110	 0.0929	-0.0229	 5.0870	-0.0193	 4.7074	 0.0661	 0.0124	-0.0057	157.3995	 0.0000	262.7154	 0.0000	 0.0000	 0.0000	-31.7589	 0.0193	-30.1381	-0.0661	-0.0124	 0.0057	189.0229	61.0643	295.8658	 0.4744	 0.1513	 0.3454	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5109	37.1645	5344.4390	 0.7424	 0.0000	189.1584	60.9624	292.8535	 0.4854	 0.2442	 0.3225
 0.0259	 0.4316	 0.2498	-0.0320	-0.0562	 0.0038	 5.0752	-0.0157	 4.7007	 0.0408	 0.0156	-0.0134	157.0230	 0.0000	262.0879	 0.0000	 0.0000	 0.0000	-31.6096	 0.0157	-33.6727	-0.0408	-0.0156	 0.0134	188.6067	61.1090	295.5108	 0.4734	 0.1502	 0.3443	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5120	37.1649	5344.4460	 0.7428	 0.0000	188.6326	61.5406	295.7606	 0.4414	 0.0939	 0.3480
-0.0059	-0.8593	-0.8397	 0.1313	-0.0373	-0.0229	 5.0771	-0.0172	 4.6792	 0.0181	 0.0205	-0.0027	156.6464	 0.0000	261.4602	 0.0000	 0.0000	 0.0000	-31.8473	 0.0172	-32.4018	-0.0181	-0.0205	 0.0027	188.4996	60.9764	294.7017	 0.4717	 0.1515	 0.3441	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5140	37.1634	5344.4578	 0.7432	 0.0000	188.4937	60.1171	293.8620	 0.6030	 0.1142	 0.3212
-0.5240	-0.6726	 0.1213	 0.1498	-0.0884	 0.0133	 5.0555	-0.0137	 4.6658	 0.0561	 0.0075	-0.0018	156.2698	 0.0000	260.8325	 0.0000	 0.0000	 0.0000	-30.9333	 0.0137	-33.3307	-0.0561	-0.0075	 0.0018	187.7271	61.0326	294.0420	 0.4697	 0.1497	 0.3421	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5137	37.1631	5344.4478	 0.7436	 0.0000	187.2031	60.3599	294.1633	 0.6195	 0.0613	 0.3554
-0.0222	-1.1524	-2.0859	 0.1241	 0.0460	-0.0210	 5.0519	-0.0113	 4.6415	-0.0271	 0.0151	-0.0167	155.8931	 0.0000	260.2048	 0.0000	 0.0000	 0.0000	-31.4841	 0.0113	-30.7784	 0.0271	-0.0151	 0.0167	187.3993	60.9637	293.0691	 0.4677	 0.1507	 0.3415	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5138	37.1638	5344.4264	 0.7440	 0.0000	187.3771	59.8113	290.9832	 0.5918	 0.1967	 0.3205
 0.5430	-0.4531	-2.9690	 0.0646	 0.1480	-0.0155	 5.0448	-0.0116	 4.6369	 0.0370	 0.0095	-0.0112	155.5164	 0.0000	259.5770	 0.0000	 0.0000	 0.0000	-32.1788	 0.0116	-30.3100	-0.0370	-0.0095	 0.0112	187.1522	60.9813	292.8560	 0.4669	 0.1501	 0.3407	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5122	37.1632	5344.3162	 0.7444	 0.0000	187.6952	60.5282	289.8870	 0.5315	 0.2981	 0.3253
-0.2382	-0.6555	 0.4265	 0.1350	-0.0774	 0.0237	 5.0307	-0.0097	 4.6192	 0.0347	 0.0171	-0.0125	155.1396	 0.0000	258.9491	 0.0000	 0.0000	 0.0000	-31.2124	 0.0097	-33.5404	-0.0347	-0.0171	 0.0125	186.5902	60.9557	292.0630	 0.4649	 0.1492	 0.3392	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5110	37.1631	5344.2471	 0.7448	 0.0000	186.3520	60.3002	292.4895	 0.5999	 0.0718	 0.3629
-0.4649	-0.4908	-0.8551	 0.0718	-0.0529	 0.0020	 5.0217	-0.0028	 4.5954	 0.0218	 0.0236	-0.0242	154.7628	 0.0000	258.3211	 0.0000	 0.0000	 0.0000	-30.8934	 0.0028	-31.9167	-0.0218	-0.0236	 0.0242	186.1211	61.0544	291.0930	 0.4620	 0.1495	 0.3378	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5108	37.1647	5344.2819	 0.7452	 0.0000	185.6562	60.5636	290.2378	 0.5337	 0.0966	 0.3398
 0.1411	-0.7114	-0.6975	 0.1046	 0.0203	 0.0083	 5.0069	-0.0045	 4.5774	 0.0274	 0.0231	-0.0193	154.3860	 0.0000	257.6931	 0.0000	 0.0000	 0.0000	-31.2844	 0.0045	-31.8976	-0.0274	-0.0231	 0.0193	185.5293	60.9341	290.2883	 0.4603	 0.1486	 0.3364	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5116	37.1647	5344.3759	 0.7456	 0.0000	185.6704	60.2227	289.5908	 0.5650	 0.1689	 0.3447
-0.3348	-0.7404	 0.2737	 0.1245	-0.0698	-0.0047	 5.0017	-0.0075	 4.5672	 0.0227	 0.0133	-0.0131	154.0092	 0.0000	257.0651	 0.0000	 0.0000	 0.0000	-30.9326	 0.0075	-33.0670	-0.0227	-0.0133	 0.0131	185.2766	60.8103	289.8584	 0.4598	 0.1487	 0.3361	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5136	37.1656	5344.5243	 0.7460	 0.0000	184.9418	60.0700	290.1321	 0.5843	 0.0788	 0.3315
-0.1409	-0.0205	 0.3040	 0.1105	-0.0503	-0.0252	 4.9868	 0.0002	 4.5486	 0.0209	 0.0145	-0.0162	153.6323	 0.0000	256.4370	 0.0000	 0.0000	 0.0000	-30.9073	-0.0002	-32.9182	-0.0209	-0.0145	 0.0162	184.6805	60.9361	289.0512	 0.4571	 0.1478	 0.3342	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5126	37.1643	5344.5815	 0.7464	 0.0000	184.5396	60.9157	289.3552	 0.5675	 0.0976	 0.3090
-0.2078	-0.7258	-1.7156	 0.1001	 0.0113	 0.0007	 4.9729	-0.0000	 4.5446	-0.0047	 0.0115	-0.0057	153.2554	 0.0000	255.8089	 0.0000	 0.0000	 0.0000	-30.7730	 0.0000	-31.2572	 0.0047	-0.0115	 0.0057	184.2363	60.8660	288.7817	 0.4566	 0.1463	 0.3332	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5125	37.1644	5344.6237	 0.7468	 0.0000	184.0284	60.1402	287.0661	 0.5567	 0.1576	 0.3339
 0.5525	-1.0307	-2.8507	 0.1215	 0.1333	-0.0258	 4.9701	 0.0057	 4.5337	 0.0400	 0.0050	-0.0075	152.8785	 0.0000	255.1807	 0.0000	 0.0000	 0.0000	-31.7379	-0.0057	-30.3475	-0.0400	-0.0050	 0.0075	184.0639	61.0236	288.3789	 0.4548	 0.1467	 0.3324	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5127	37.1643	5344.6686	 0.7472	 0.0000	184.6164	59.9929	285.5282	 0.5763	 0.2799	 0.3065
-0.1459	-0.4863	-0.7502	 0.1015	-0.0394	 0.0137	 4.9496	 0.0048	 4.5112	-0.0059	 0.0159	-0.0182	152.5016	 0.0000	254.5525	 0.0000	 0.0000	 0.0000	-30.6042	-0.0048	-32.0251	 0.0059	-0.0159	 0.0182	183.2516	60.8704	287.3278	 0.4529	 0.1453	 0.3306	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5131	37.1644	5344.6305	 0.7476	 0.0000	183.1058	60.3841	286.5776	 0.5544	 0.1059	 0.3443
-0.5483	-0.8975	 0.1868	 0.0965	-0.1131	-0.0058	 4.9441	 0.0010	 4.4943	 0.0148	 0.0160	-0.0172	152.1246	 0.0000	253.9243	 0.0000	 0.0000	 0.0000	-30.2716	-0.0010	-32.8988	-0.0148	-0.0160	 0.0172	182.9445	60.7286	286.6363	 0.4517	 0.1456	 0.3301	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5142	37.1651	5344.7029	 0.7480	 0.0000	182.3962	59.8310	286.8231	 0.5482	 0.0324	 0.3243
 0.4365	-0.8629	-0.9904	 0.1380	 0.0498	-0.0221	 4.9386	 0.0060	 4.4718	-0.0402	 0.0170	-0.0177	151.7477	 0.0000	253.2960	 0.0000	 0.0000	 0.0000	-31.2790	-0.0060	-31.4559	 0.0402	-0.0170	 0.0177	182.5902	60.7357	285.7423	 0.4493	 0.1462	 0.3292	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5132	37.1644	5344.5286	 0.7484	 0.0000	183.0266	59.8728	284.7519	 0.5874	 0.1960	 0.3071
-0.7185	 0.1210	 1.1594	 0.0288	-0.1354	-0.0028	 4.9313	 0.0011	 4.4625	-0.0199	 0.0178	-0.0042	151.3707	 0.0000	252.6678	 0.0000	 0.0000	 0.0000	-30.2167	-0.0011	-33.8138	 0.0199	-0.0178	 0.0042	182.3059	60.5701	285.3222	 0.4488	 0.1457	 0.3286	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5126	37.1636	5344.4713	 0.7488	 0.0000	181.5874	60.6912	286.4816	 0.4776	 0.0103	 0.3259
-0.7978	-0.0493	-0.8174	 0.0291	-0.1455	-0.0048	 4.9246	-0.0020	 4.4447	-0.0219	 0.0264	-0.0087	150.9937	 0.0000	252.0395	 0.0000	 0.0000	 0.0000	-30.1637	 0.0020	-31.7149	 0.0219	-0.0264	 0.0087	181.9552	60.4278	284.5717	 0.4475	 0.1458	 0.3280	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5110	37.1645	5344.4845	 0.7492	 0.0000	181.1574	60.3785	283.7543	 0.4765	 0.0002	 0.3232
 0.4597	-0.0056	-2.8211	 0.0046	 0.0676	-0.0374	 4.9187	 0.0012	 4.4328	-0.0379	 0.0238	-0.0130	150.6167	 0.0000	251.4112	 0.0000	 0.0000	 0.0000	-31.5153	-0.0012	-29.8496	 0.0379	-0.0238	 0.0130	181.6724	60.4579	284.0819	 0.4461	 0.1458	 0.3273	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5111	37.1634	5344.4761	 0.7496	 0.0000	182.1320	60.4523	281.2608	 0.4508	 0.2134	 0.2899
 0.1422	-0.1587	-2.9457	-0.0131	 0.0241	-0.0114	 4.9168	-0.0066	 4.4184	-0.0358	 0.0052	-0.0085	150.2397	 0.0000	250.7829	 0.0000	 0.0000	 0.0000	-31.3639	 0.0066	-29.7919	 0.0358	-0.0052	 0.0085	181.4615	60.2082	283.5204	 0.4459	 0.1466	 0.3275	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5113	37.1635	5344.4857	 0.7500	 0.0000	181.6037	60.0495	280.5747	 0.4327	 0.1707	 0.3161
 0.1294	-0.0683	 0.0342	 0.0286	-0.0358	 0.0055	 4.9045	-0.0007	 4.3966	-0.0131	 0.0159	-0.0022	149.8628	 0.0000	250.1545	 0.0000	 0.0000	 0.0000	-31.2110	 0.0007	-32.4867	 0.0131	-0.0159	 0.0022	180.9443	60.2871	282.6070	 0.4429	 0.1461	 0.3257	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5119	37.1643	5344.5130	 0.7504	 0.0000	181.0738	60.2188	282.6412	 0.4714	 0.1103	 0.3312
-0.4985	-0.4524	 0.0915	 0.0628	-0.1248	 0.0068	 4.8944	-0.0096	 4.3755	-0.0248	 0.0161	 0.0021	149.4858	 0.0000	249.5262	 0.0000	 0.0000	 0.0000	-30.4690	 0.0096	-32.2629	 0.0248	-0.0161	-0.0021	180.4533	59.9592	281.6976	 0.4420	 0.1460	 0.3252	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5116	37.1651	5344.4835	 0.7508	 0.0000	179.9548	59.5068	281.7892	 0.5048	 0.0213	 0.3319
-0.2972	-0.7588	-0.9680	 0.1469	-0.0789	-0.0150	 4.8883	-0.0081	 4.3651	-0.0459	 0.0196	 0.0008	149.1088	 0.0000	248.8979	 0.0000	 0.0000	 0.0000	-30.7793	 0.0081	-31.3846	 0.0459	-0.0196	-0.0008	180.1853	59.9422	281.2504	 0.4409	 0.1458	 0.3245	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5123	37.1650	5344.4261	 0.7512	 0.0000	179.8881	59.1834	280.2825	 0.5878	 0.0669	 0.3095
 0.0017	-0.9518	-0.7649	 0.1915	-0.0059	-0.0102	 4.8781	-0.0051	 4.3474	-0.0039	 0.0094	-0.0054	148.7318	 0.0000	248.2696	 0.0000	 0.0000	 0.0000	-30.9863	 0.0051	-31.4911	 0.0039	-0.0094	 0.0054	179.7164	59.9948	280.5255	 0.4388	 0.1457	 0.3233	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5106	37.1645	5344.3587	 0.7516	 0.0000	179.7181	59.0430	279.7607	 0.6303	 0.1398	 0.3130
-0.9316	 0.1643	 1.1973	 0.0092	-0.1598	 0.0356	 4.8748	-0.0137	 4.3363	-0.0304	 0.0097	 0.0125	148.3548	 0.0000	247.6413	 0.0000	 0.0000	 0.0000	-30.2451	 0.0137	-33.6057	 0.0304	-0.0097	-0.0125	179.5315	59.6888	280.0497	 0.4388	 0.1458	 0.3233	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5116	37.1649	5344.4509	 0.7520	 0.0000	178.5999	59.8532	281.2470	 0.4481	-0.0140	 0.3589
-0.5172	-0.8110	-0.9679	 0.1777	-0.0655	-0.0046	 4.8778	-0.0159	 4.3050	-0.0540	 0.0116	 0.0145	147.9779	 0.0000	247.0130	 0.0000	 0.0000	 0.0000	-30.8550	 0.0159	-30.9063	 0.0540	-0.0116	-0.0145	179.3500	59.5169	278.8872	 0.4365	 0.1479	 0.3232	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5113	37.1651	5344.3549	 0.7524	 0.0000	178.8328	58.7059	277.9193	 0.6143	 0.0824	 0.3186
 0.6070	-0.3902	-3.2581	 0.0552	 0.0937	-0.0367	 4.8694	-0.0205	 4.2961	-0.0476	 0.0079	 0.0005	147.6009	 0.0000	246.3848	 0.0000	 0.0000	 0.0000	-32.0008	 0.0205	-28.8257	 0.0476	-0.0079	-0.0005	178.9947	59.3792	278.4685	 0.4363	 0.1475	 0.3229	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5124	37.1657	5344.4403	 0.7528	 0.0000	179.6018	58.9890	275.2104	 0.4915	 0.2412	 0.2861
-0.0297	-0.0648	-1.9636	 0.0053	-0.0592	 0.0076	 4.8517	-0.0123	 4.2694	-0.0577	 0.0146	 0.0003	147.2240	 0.0000	245.7565	 0.0000	 0.0000	 0.0000	-31.0062	 0.0123	-29.6103	 0.0577	-0.0146	-0.0003	178.2598	59.4739	277.3304	 0.4328	 0.1467	 0.3206	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5118	37.1654	5344.4226	 0.7532	 0.0000	178.2302	59.4091	275.3668	 0.4381	 0.0875	 0.3281
-0.9396	 0.1030	-1.8559	 0.0297	-0.1887	-0.0034	 4.8423	-0.0105	 4.2658	-0.0586	 0.0121	-0.0029	146.8471	 0.0000	245.1283	 0.0000	 0.0000	 0.0000	-30.1565	 0.0105	-30.1371	 0.0586	-0.0121	 0.0029	177.9431	59.4999	277.1213	 0.4322	 0.1458	 0.3197	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5127	37.1643	5344.4080	 0.7536	 0.0000	177.0035	59.6029	275.2654	 0.4618	-0.0428	 0.3164
-0.0596	-0.1953	-0.7779	 0.0616	-0.0465	 0.0053	 4.8328	-0.0175	 4.2550	-0.0379	 0.0027	 0.0048	146.4702	 0.0000	244.5001	 0.0000	 0.0000	 0.0000	-31.0271	 0.0175	-31.3498	 0.0379	-0.0027	-0.0048	177.5569	59.2806	276.6278	 0.4318	 0.1453	 0.3193	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5120	37.1638	5344.4241	 0.7540	 0.0000	177.4973	59.0852	275.8499	 0.4935	 0.0988	 0.3246
-0.1807	 0.5416	-1.7844	-0.0432	-0.0632	 0.0203	 4.8298	-0.0119	 4.2388	-0.0492	 0.0129	-0.0067	146.0933	 0.0000	243.8720	 0.0000	 0.0000	 0.0000	-31.0627	 0.0119	-30.3392	 0.0492	-0.0129	 0.0067	177.3367	59.3729	275.9956	 0.4298	 0.1458	 0.3185	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5127	37.1633	5344.3709	 0.7544	 0.0000	177.1560	59.9145	274.2112	 0.3867	 0.0826	 0.3387
-0.6372	-1.2986	-1.6348	 0.1529	-0.1106	 0.0028	 4.8154	-0.0210	 4.2190	-0.0237	 0.0145	-0.0077	145.7164	 0.0000	243.2439	 0.0000	 0.0000	 0.0000	-30.3741	 0.0210	-30.2235	 0.0237	-0.0145	 0.0077	176.7277	59.0750	275.1022	 0.4288	 0.1451	 0.3176	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5133	37.1628	5344.4457	 0.7548	 0.0000	176.0905	57.7764	273.4674	 0.5818	 0.0345	 0.3204
 0.6250	-0.7725	-3.1026	 0.0876	 0.1220	-0.0070	 4.8162	-0.0154	 4.2061	-0.0273	 0.0099	-0.0105	145.3396	 0.0000	242.6158	 0.0000	 0.0000	 0.0000	-31.9238	 0.0154	-28.9293	 0.0273	-0.0099	 0.0105	176.6384	59.1818	274.6476	 0.4272	 0.1460	 0.3171	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5135	37.1640	5344.4025	 0.7552	 0.0000	177.2635	58.4092	271.5451	 0.5148	 0.2680	 0.3101
 0.3406	-0.4929	-0.8938	 0.0800	 0.0591	-0.0407	 4.8109	-0.0133	 4.1846	-0.0210	 0.0082	-0.0152	144.9628	 0.0000	241.9878	 0.0000	 0.0000	 0.0000	-31.6680	 0.0133	-30.9216	 0.0210	-0.0082	 0.0152	176.2903	59.1716	273.8032	 0.4250	 0.1466	 0.3163	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5135	37.1631	5344.4275	 0.7556	 0.0000	176.6309	58.6787	272.9094	 0.5050	 0.2057	 0.2756
 0.1436	-0.5877	-0.9913	 0.1201	-0.0084	-0.0009	 4.7980	-0.0106	 4.1723	-0.0205	 0.0109	-0.0244	144.5861	 0.0000	241.3598	 0.0000	 0.0000	 0.0000	-31.3561	 0.0106	-30.8850	 0.0205	-0.0109	 0.0244	175.7986	59.1945	273.2360	 0.4235	 0.1457	 0.3150	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5138	37.1644	5344.4856	 0.7560	 0.0000	175.9422	58.6068	272.2448	 0.5436	 0.1373	 0.3141
-0.2987	-0.5452	-0.6656	 0.1020	-0.0566	 0.0015	 4.7721	-0.0034	 4.1562	-0.0176	 0.0055	-0.0238	144.2093	 0.0000	240.7319	 0.0000	 0.0000	 0.0000	-30.3882	 0.0034	-31.0390	 0.0176	-0.0055	 0.0238	174.8962	59.2939	272.4365	 0.4210	 0.1435	 0.3124	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5129	37.1646	5344.6217	 0.7564	 0.0000	174.5976	58.7486	271.7709	 0.5229	 0.0869	 0.3139
-0.0134	 0.2002	-1.9684	-0.0494	-0.1053	 0.0484	 4.7791	-0.0075	 4.1332	-0.0338	 0.0167	-0.0088	143.8326	 0.0000	240.1040	 0.0000	 0.0000	 0.0000	-31.0848	 0.0075	-29.5397	 0.0338	-0.0167	 0.0088	174.9309	59.0950	271.6121	 0.4195	 0.1454	 0.3127	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5127	37.1654	5344.5278	 0.7568	 0.0000	174.9175	59.2953	269.6437	 0.3700	 0.0401	 0.3611
-0.0569	-0.2479	-1.0420	 0.0835	-0.0193	-0.0155	 4.7739	-0.0024	 4.1228	 0.0022	 0.0113	-0.0167	143.4560	 0.0000	239.4763	 0.0000	 0.0000	 0.0000	-31.1676	 0.0024	-30.6868	-0.0022	-0.0113	 0.0167	174.6805	59.2255	271.2051	 0.4178	 0.1454	 0.3118	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5130	37.1657	5344.5264	 0.7572	 0.0000	174.6237	58.9776	270.1631	 0.5013	 0.1262	 0.2964
-0.8010	-0.0901	 1.3053	 0.0318	-0.1368	 0.0024	 4.7688	-0.0086	 4.1094	 0.0076	 0.0094	-0.0208	143.0794	 0.0000	238.8485	 0.0000	 0.0000	 0.0000	-30.5186	 0.0086	-33.1016	-0.0076	-0.0094	 0.0208	174.3990	59.0242	270.6448	 0.4174	 0.1456	 0.3117	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5132	37.1647	5344.4476	 0.7576	 0.0000	173.5980	58.9341	271.9501	 0.4491	 0.0088	 0.3141
-0.5185	-0.6937	 0.2358	 0.0751	-0.0794	-0.0265	 4.7511	-0.0088	 4.0896	-0.0197	 0.0079	-0.0244	142.7028	 0.0000	238.2209	 0.0000	 0.0000	 0.0000	-30.4699	 0.0088	-31.7566	 0.0197	-0.0079	 0.0244	173.6912	58.9105	269.7417	 0.4156	 0.1446	 0.3101	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5127	37.1643	5344.5310	 0.7580	 0.0000	173.1727	58.2168	269.9775	 0.4907	 0.0651	 0.2837
-0.0342	-0.8433	 0.2457	 0.1262	-0.0186	 0.0046	 4.7546	-0.0046	 4.0691	 0.0191	 0.0121	-0.0172	142.3263	 0.0000	237.5933	 0.0000	 0.0000	 0.0000	-31.2816	 0.0046	-31.6791	-0.0191	-0.0121	 0.0172	173.6421	58.9835	269.0266	 0.4132	 0.1460	 0.3096	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5133	37.1644	5344.5634	 0.7584	 0.0000	173.6079	58.1402	269.2723	 0.5394	 0.1274	 0.3143
-0.1728	 0.1526	 2.0620	 0.0278	-0.0444	 0.0231	 4.7383	-0.0006	 4.0629	 0.0094	 0.0070	-0.0118	141.9498	 0.0000	236.9658	 0.0000	 0.0000	 0.0000	-30.9924	 0.0006	-33.7685	-0.0094	-0.0070	 0.0118	173.1150	59.0287	268.6723	 0.4120	 0.1444	 0.3081	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5129	37.1654	5344.5745	 0.7588	 0.0000	172.9422	59.1813	270.7343	 0.4398	 0.0999	 0.3312
-0.3836	-0.8103	-1.9198	 0.1485	-0.0401	-0.0147	 4.7242	 0.0027	 4.0508	 0.0303	 0.0107	-0.0236	141.5734	 0.0000	236.3384	 0.0000	 0.0000	 0.0000	-30.6326	-0.0027	-29.8450	-0.0303	-0.0107	 0.0236	172.5896	59.0834	268.1031	 0.4103	 0.1433	 0.3067	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5132	37.1651	5344.5734	 0.7592	 0.0000	172.2060	58.2731	266.1834	 0.5589	 0.1032	 0.2919
-0.3080	-0.4418	 1.1492	 0.0694	-0.0067	 0.0259	 4.7211	-0.0002	 4.0321	 0.0220	 0.0092	-0.0241	141.1970	 0.0000	235.7110	 0.0000	 0.0000	 0.0000	-30.8221	 0.0002	-32.8088	-0.0220	-0.0092	 0.0241	172.3272	58.9386	267.3706	 0.4091	 0.1440	 0.3064	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5124	37.1657	5344.4606	 0.7596	 0.0000	172.0191	58.4969	268.5198	 0.4785	 0.1373	 0.3323
-0.6232	-1.0836	 1.2200	 0.1723	-0.1250	 0.0124	 4.7189	-0.0026	 4.0053	 0.0141	 0.0113	-0.0255	140.8207	 0.0000	235.0838	 0.0000	 0.0000	 0.0000	-30.5810	 0.0026	-32.4758	-0.0141	-0.0113	 0.0255	172.0249	58.7809	266.3397	 0.4071	 0.1452	 0.3059	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5131	37.1654	5344.4009	 0.7600	 0.0000	171.4017	57.6973	267.5596	 0.5794	 0.0202	 0.3184
-0.9621	-0.5792	 0.1329	 0.1256	-0.1102	 0.0141	 4.7102	-0.0002	 3.9879	 0.0332	 0.0080	-0.0357	140.4445	 0.0000	234.4566	 0.0000	 0.0000	 0.0000	-30.1969	 0.0002	-31.3039	-0.0332	-0.0080	 0.0357	171.6035	58.8015	265.6277	 0.4052	 0.1452	 0.3049	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5118	37.1655	5344.3965	 0.7604	 0.0000	170.6414	58.2223	265.7605	 0.5309	 0.0349	 0.3190
-0.5625	 0.3849	-0.7446	-0.0213	-0.0597	 0.0242	 4.7051	-0.0076	 3.9775	 0.0503	 0.0101	-0.0141	140.0683	 0.0000	233.8296	 0.0000	 0.0000	 0.0000	-30.7566	 0.0076	-30.6060	-0.0503	-0.0101	 0.0141	171.3874	58.5599	265.1802	 0.4049	 0.1449	 0.3046	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5112	37.1651	5344.3391	 0.7608	 0.0000	170.8249	58.9447	264.4356	 0.3836	 0.0853	 0.3288
-0.4288	-0.3911	 0.2485	 0.0231	-0.1215	 0.0078	 4.6926	-0.0055	 3.9584	 0.0391	 0.0137	-0.0069	139.6922	 0.0000	233.2026	 0.0000	 0.0000	 0.0000	-30.7449	 0.0055	-31.4040	-0.0391	-0.0137	 0.0069	170.8658	58.5155	264.3582	 0.4028	 0.1444	 0.3032	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5117	37.1646	5344.3399	 0.7612	 0.0000	170.4371	58.1244	264.6067	 0.4260	 0.0228	 0.3110
-0.8923	-0.3591	 1.3460	 0.0678	-0.2273	 0.0323	 4.6797	-0.0064	 3.9397	 0.0281	 0.0098	-0.0203	139.3161	 0.0000	232.5757	 0.0000	 0.0000	 0.0000	-30.0883	 0.0064	-32.3152	-0.0281	-0.0098	 0.0203	170.2967	58.4173	263.5450	 0.4014	 0.1440	 0.3022	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5120	37.1650	5344.3913	 0.7616	 0.0000	169.4044	58.0582	264.8910	 0.4691	-0.0834	 0.3345
